,opinion,mes,año,retroalimentacion
217,viejo muchisimo mantenimiento habitacion decente limpia Solo abanico cambio ubicacion excelente frente Zocalo teniamos vista espectacular personal gentil internet llega habitaciones asi ir recepcion,9,2014,0
218,cálido madera presente cada rincones ingresar puede sentir transportado epoca ubicacion maravillosa centro ciuidad cerca virgen Gudalupe catedral Zocalo palacio Nacional terraza ideal tomar finalizar tarde margarita,7,2014,1
219,pésimo encontramos habitación asquerosamente sucia agua caliente tarda minutos salir TV falla cable señal estarla ajustando manualmente aire acondicionado solo abanico barato botón prendido apagado mañana hacen ruido parecer suben cosas grúa manual similar elevador esperar persona opere sino puedes usar persona front desk deja desear recomiendo definitivamente voy usar nuevo PESIMO arruinaron vacaciones,8,2014,0
220,mal habitaciones camas baños nesitan remodelacion urgente rango precios puede conseguir mejor vista Zocalo Excelente solo vista,8,2014,0
221,Pienso envidiable ubicacion excelene tienees facil moverse lados ciudad aun mas facil regresar referencia zocalo servcio general bueno tal vez solo faltaria gente mas capacitada recepcion turistas cuanto idioma tal vez informarse mas forma ser cultura,1,2014,1
222,antiguo moderadamente conservado tal vez cadena interesa invertirle siempre máxima ocupación obviamente ubicación precio creo inversión sobretodo mobiliario principalmente camas suficiente habitaciones limpieza aceptable personal amable,12,2014,0
223,lindo ambiente republicano Amplios pasillos habitaciones techos elevados edificio conservación arquitectónica rapidamente da viajero sensación mexico finales siglo XIX Queda boulevard Madero peatonal debes tener cuenta taxi dejará frente puerta pocos pasos estación metro pueden mover facilidad desayuno bufé variado balcón restaurante queda directamente frente plaza Zócalo allí ocurra queda directamente,11,2014,1
224,Si turista vives DF quieren tener vista zócalo hermosa restaurante opción comida mala muchas opciones cocina mexicana vista maravillosa recomendable ir comer después pm puedan ver anochece Aunque fotos ideales temprano problema luz rostro salga bien histórico lleno fotos México viejo elevador romántico antiguo recomiendo bajen escaleras vean decoración paredes,9,2014,1
225,Si vas turista buena opción frente zócalo encuentras ubicación único vista pintoresco parecer elevador ocupa operador vitral arriba patio central cuartos austeros colchones duros aire acondicionado bonito lado zócalo tarde noche quieres descansar factor pues escucha marimbas tambora etc vista bar excelente viendo toda plaza días festivos excelente opción ver festividades fuegos artificiales tambien rente salón reunión chico aire acondicionado ruidoso por…,8,2014,1
226,inicio ubicación único vale pena cuartos hace falta buena remodelación junto colchones súper duros además ruido entiende juntó zócalo campanas iglesia sonaban sonaban sonaban Difícil descansar,10,2014,0
227,accesible centro historico cuidad Mexico lujo historia arquitectura interesante desayunos comidaa azotea brindan vista agradable hora subir bandera plaza trato excepcional empleados,6,2014,1
228,encantó mas estilo colonial ubicación desayuno rico variado mas lindo terraza vista Zocalo servicio bueno volvería elegir recomendaría,2,2015,1
229,solo nombre podría imaginar detalles lujo embargo instalaciones mobiliario lucen anticuados Pareciera excepción baños sido renovadas inaugurado importante estacionamiento propio convenio ninguno alrededores,1,2015,0
230,arquitectura tradicional edificios centro Ciudad México mas pagas mas ubicación confort cualquier Best Western habitaciones simples solo enfrente zócalo lado muchas tiendas restaurantes así centro histórico sitios históricos alrededor zócalo precio mas alto general buen tamaño mediano tranquilo,2,2014,1
231,Reserve día anticipación notado equivocado fechas di cuenta llegado recepción portó amable reservo cuarto mismo costo oferta internet además incluía desayuno cuarto bueno vista Zocalo agradable baño limpio bañerala cama buen kingsize caja seguridad guardaropa televisión canales razonables extranjeros así bien lugares visitar comer cerca malo WIFi menos llegaba habitación ahí mas bien,1,2014,1
232,agua tina salia desague centro baño agua tina color marron internet pesima señal tan dificil alguien vaya smartphone mida calidad señal habitaciones,6,2015,0
233,buen ubicación inmejorable frente Zócalo permite moverte centro histórico Df Av Madero peatonal negocios lugares comer si recorre cuadras llega Palacio Bellas Artes Alameda Central restaurant piso linda vista completo desayuno habitación toco amplia cuenta aire acondicionado solo ventilador Mayo usar instalaciones modernas dan toque clásico mexicano Wifi gratis solo recepción tener cuenta casi enfrente Catedral Metropolitana campanas escuchan temprano a…,5,2015,1
234,lado Zócalo ofrece facilidad poderse movilizar centro histórico ciudad además estilo colonial atractivo gustan estilo restaurante septimo piso ofrece vista espectacular ademas cocina buena personal frío excepción personal restaurante ascensor ser antiguo tarda aparecer parte arquitectura,5,2015,0
235,alojamos noches DF Ubicado pleno centro histórico resulto cómodo llegar lugares propusimos ir llegamos solos hicimos cuenta propia pagar excursiones así punto ideal tal Zócalo desayunador reataurant realmente platea privilegiada permite disfrutar toda amplitud Plaza Constitución incluye entorno tal imponente Catedral Palacio gobierno milicia mexicana aparece banda comienzan izar gran bandera mexicana bello espectáculo podes combinar desayuno solo puedo decir noche nuestra…,2,2015,1
236,vista privilegiada hermoso salvo campanas suenan catedral veces ascensor demora llegar igual wifi demasiado debil desayuno riquisimo variado encanto,10,2014,1
237,encantan aire antiguo lobby precioso Aunque baño viejito creo perfecto balance precio calidad Si quieres quedarte centro mejor opcion vista terraza totalmente vale pena,8,2015,1
238,mediocre antiguocon hall bonito terraza restaurante merece mas visitas Si puedo estancias Ciudad México voy siempre desayunar cenar restaurante situado terraza alojé vez habitación antiguasin reformar desperfectos Ahora solo voy restaurante,11,2014,0
239,ubicacion excelente justo frente zocalo cerca si toca habitacion vista zocalo mejor atencion personal amable servicio restaurant tambien,8,2015,1
240,bueno destacable cosas duda alguna ubicación lujo inigualable vista puedes apreciar principal zona centro ciudad detalles importantes destacar personal portan serviciales especial elevador meseros restaurante lugar dudas desayunos riquísimos lugar puntos verdaderamente malos camas peor colchones duros viejos duda buen lugar descanso camas dejan mal Tal parece remodelación creación tiñas baños fallas importantes hacen aprecie limpieza Además ventanas habitaciones no…,7,2015,0
241,Buenas hospedamos varias personas hace mes verdad gran decepción rancio viejo mínima intención mejorar instalaciones menos servicio fatal especialmente recepción restaurante primer día dieron habitaciones descuidadas internet poder conectarse aunque dicen fatal señal red internet imposible conectarse habitaciones ducha salía agua sucia habitaciones sucias decadentes Hicimos reserva através agencia viajes vendieron servicio desayuno incluido allí quiseron hacer válido decían debíamos gestionarlo mismos descuido parte recepción tan lejos…,7,2015,0
242,escoger leí señalamientos acerca falta insonorización habitaciones cierto privilegiado ubicación contrasta punto escucha sucede calle am am así si quiere descansar cosa va ahí dice ser estrellas falta daría siguiente limpio toallas viejas deshiladas percudidas canales televisión cable ven Definitivamente insonorización habitaciones deficiente cañería cuarto baño apestosa noches madrugadas molesto faltan tapones goma tinas lavabos comida restaurante buena aun si tomamos en…,10,2015,0
243,celebrar cumpleaños reservamos habitacion desayuno incluido vista zocalo frente palacio nacional habitacion buen tamaño sala extra comoda bulliciosa impida descansar arquitectura preciosa bien mantenida desayuno bufet terraza edificio agradable excelente vista zocalo atencion meseros excelente comida buena,8,2015,1
244,Pues toco Pésimo servicio restaurante sirven cena fría pan duro mal atención ejemplo nunca trajeron agua beber aprovechan buena ubicación terraza demás viejo bien ubicado,9,2015,0
245,perfecto conocer DF volveriamos ir cuant podamos gran gran lugar cerca mucha historia teniamos tiempo pensar recomendamos ampliamente amigos,8,2015,1
246,aquel entonces toco habitación doble piso creo vista buena palacio nacional catedral vista ruido promedio cierras ventanas listo esperas centro DF spa Caja seguridad bañera ducha recamara espaciosa camas pesar ser kingsize cómoda precio bien metro zócalo extremo precio razonable recomiendo si viajas familia,10,2014,1
247,lugar hermoso puede apreciar plaza Zócalo momento puede ver adornado primer cuadro capitalino lugar pasar gusto momento comida menú bufete hizo sencillo menos delicioso atención meseros músicos buena Bastante recomendable lugar Saludos 😉,12,2015,1
248,Aloje padres dias Majestic excelente apesar trabajando personal ayudo papas registro atencion comedor excelente puede acceder auto pues Av Madero embargo buen precio espectaculos Zocalo pueden ver habitacion,12,2015,1
249,buena opción si ubicación trata pues justo frente zócalo vista Palacio Nacional habitación buen tamaño único detalle escuchaba sonido semáforo cada vez activaba verde peatones ésto día toda noche fortuna tener sueño pesado restaurant ubicado terraza igual buena vista comida buena buena opción si único buscas pasear centro alrededores,2,2015,1
250,Exelente servicio limpio bonito atencion empleados grandiosa ubicacion buenisima accecible servicio taxi seguro barato Super recomendable,12,2015,1
